entry_id,loc_name,loc_id,sample_name,sample_id,tester,family,entry_type,material_type,x,y,Earht,Earht_quality,Hrvwt,Hrvwt_quality,PlotRating,PlotRating_quality,Mst,Mst_quality,Pltht,Pltht_quality,NumPlts,NumPlts_quality,staygrn,staygrn_quality,Tstwt,Tstwt_quality,Yield,Yield_quality
1270,loc_6,996,sam_085,85,tester_5,fam_78,entry,topcross,15,9,46.25,G,28.91,G,,,24.4,G,98.27,G,62,G,,,44.5,G,229.6,G
1271,loc_6,996,sam_060,60,tester_5,fam_64,entry,topcross,11,4,40.5,G,23.96,G,,,23.6,G,87.39,G,64,G,,,54.3,G,192.3,G
1272,loc_6,996,sam_181,181,tester_5,fam_43,entry,topcross,20,5,41.5,Q,23.61,Q,,,25.3,Q,84.87,Q,66,G,,,54.5,Q,185.3,Q
1273,loc_6,996,sam_086,86,tester_5,fam_77,entry,topcross,17,11,44.5,G,29.13,G,,,26,G,94.47,G,68,G,,,54.2,G,226.5,G
1274,loc_6,996,sam_119,119,tester_5,fam_70,entry,topcross,11,13,41.5,G,29.29,G,,,27.2,G,99.68,G,64,G,,,56.2,G,224,G
1275,loc_6,996,sam_201,201,tester_5,fam_85,entry,topcross,18,13,50,G,26.46,G,,,23.8,G,98.33,G,67,G,,,56.3,G,211.8,G
1276,loc_6,996,sam_110,110,tester_5,fam_70,entry,topcross,3,7,48.25,S,29.89,S,,,25.8,S,100.72,S,73,G,,,54.4,S,233,S
1277,loc_6,996,sam_098,98,tester_5,fam_78,entry,topcross,5,7,45.5,G,27.5,G,,,25.7,G,94.34,G,63,G,,,65.5,G,214.7,G
1278,loc_6,996,sam_129,129,tester_5,fam_80,entry,topcross,6,4,42.75,G,25.13,G,,,22.3,G,86.93,G,66,G,,,56.3,G,205.2,G
1279,loc_6,996,sam_199,199,tester_5,fam_45,entry,topcross,7,11,39.25,G,24.46,G,,,23.3,G,88.65,G,68,G,,,53.8,G,197.1,G
1280,loc_6,996,sam_118,118,tester_5,fam_70,entry,topcross,9,3,44.75,G,24.41,G,,,23,G,89.48,G,63,G,,,55.8,G,197.5,G
1281,loc_6,996,sam_116,116,tester_5,fam_68,entry,topcross,4,2,41.5,S,25.4,S,,,25.2,S,88,S,51,S,,,53.9,S,199.6,S
1282,loc_6,996,sam_180,180,tester_5,fam_43,entry,topcross,21,3,44.75,Q,25.51,Q,,,26.5,Q,88.96,Q,74,G,,,52.3,Q,197,Q
1283,loc_6,996,sam_075,75,tester_5,fam_31,entry,topcross,8,10,47.75,G,28.07,G,,,25.8,G,105.38,G,67,G,,,55,G,218.8,G
1284,loc_6,996,sam_083,83,tester_5,fam_49,entry,topcross,10,6,36,G,23.29,G,,,22.2,G,82.87,G,67,G,,,55.3,G,190.4,G
1285,loc_6,996,sam_123,123,tester_5,fam_86,entry,topcross,8,3,44,G,22.17,G,,,23.6,G,91.8,G,68,G,,,56.2,G,178,G
1286,loc_6,996,sam_132,132,tester_5,fam_80,entry,topcross,3,6,42.5,S,43.77,S,,,24.9,S,98.81,S,67,G,,,55.4,S,243.3,S
1287,loc_6,996,sam_174,174,tester_5,fam_12,entry,topcross,3,4,46.75,S,22.65,S,,,24,S,89.99,S,68,G,,,55.2,S,180.9,S
1288,loc_6,996,sam_183,183,tester_5,fam_43,entry,topcross,11,2,40.25,G,24.21,G,,,22.3,G,94,G,60,G,,,54.2,G,197.6,G
1289,loc_6,996,sam_182,182,tester_5,fam_43,entry,topcross,13,3,46.25,G,25.61,G,,,24.6,G,92.11,G,69,G,,,54.2,G,202.9,G
1290,loc_6,996,sam_080,80,tester_5,fam_77,entry,topcross,3,11,42.25,G,27.35,G,,,24.4,G,97.58,G,61,G,,,55.9,G,217.2,G
1291,loc_6,996,sam_179,179,tester_5,fam_115,entry,topcross,14,8,42.75,Q,26.2,Q,,,24.5,Q,97.88,Q,63,G,,,54.9,Q,207.8,Q
1292,loc_6,996,sam_197,197,tester_5,fam_117,entry,topcross,13,5,93.1,Q,25.26,Q,,,25.9,Q,128.05,Q,63,G,,,54.6,Q,196.7,Q
1293,loc_6,996,sam_126,126,tester_5,fam_65,entry,topcross,8,8,45.75,G,28.83,G,,,22.5,G,99.38,G,73,G,,,56.2,G,234.7,G
1294,loc_6,996,sam_191,191,tester_5,fam_107,entry,topcross,6,3,40.5,G,22.63,G,,,22.8,G,86.38,G,79,G,,,55.4,G,183.6,G
1295,loc_6,996,sam_120,120,tester_5,fam_67,entry,topcross,20,14,44.25,G,24.35,G,,,22.3,G,92.67,G,67,G,,,58.5,G,198.8,G
1296,loc_6,996,sam_198,198,tester_5,fam_117,entry,topcross,5,12,41.25,G,28.15,G,,,25.2,G,93.73,G,65,G,,,53.9,G,221.2,G
1297,loc_6,996,sam_192,192,tester_5,fam_15,entry,topcross,17,2,48,G,32.17,G,,,26.8,G,100.44,G,66,G,,,54.6,G,247.4,G
1298,loc_6,996,sam_200,200,tester_5,fam_81,entry,topcross,13,6,36.5,Q,23.34,Q,,,26.2,Q,78.61,Q,64,G,,,53.9,Q,181,Q
1299,loc_6,996,sam_078,78,tester_5,fam_124,entry,topcross,11,14,44.25,G,27.26,G,,,26.6,G,87.91,G,67,G,,,54.9,G,210.2,G
1300,loc_6,996,sam_189,189,tester_5,fam_47,entry,topcross,4,7,43.25,S,26.2,S,,,23.3,S,97.38,S,67,G,,,55.3,S,211.1,S
1301,loc_6,996,sam_205,205,tester_4,fam_41,entry,topcross,4,3,31.5,S,24.99,S,,,24.5,S,78.91,S,67,G,,,54.6,S,198.2,S
1302,loc_6,996,sam_147,147,tester_4,fam_01,entry,topcross,16,9,52,G,30.71,G,,,25.5,G,103.73,G,63,G,,,54.4,G,240.4,G
1303,loc_6,996,sam_159,159,tester_4,fam_40,entry,topcross,14,12,46.5,G,31,G,,,28.1,G,102.6,G,64,G,,,54.3,G,234.2,G
1304,loc_6,996,sam_203,203,tester_4,fam_42,entry,topcross,5,3,41.25,G,26.76,G,,,22.7,G,90.33,G,65,G,,,55.9,G,217.3,G
1305,loc_6,996,sam_185,185,tester_4,fam_38,entry,topcross,20,9,47.75,G,31.06,G,,,25.6,G,102.36,G,66,G,,,54.7,G,242.8,G
1306,loc_6,996,sam_149,149,tester_4,fam_116,entry,topcross,7,6,42.5,G,25.9,G,,,27.2,G,90.62,G,64,G,,,57.9,G,198.1,G
1307,loc_6,996,sam_164,164,tester_4,fam_24,entry,topcross,11,12,44.75,G,30.04,G,,,27.7,G,103.51,G,62,G,,,54.8,G,228.2,G
1308,loc_6,996,sam_160,160,tester_4,fam_40,entry,topcross,8,12,52,G,29.78,G,,,29.9,G,105.7,G,56,G,,,52.5,G,219.3,G
1309,loc_6,996,sam_166,166,tester_4,fam_125,entry,topcross,9,13,53.25,G,30.91,G,,,27.8,G,103.95,G,65,G,,,54.3,G,234.5,G
1310,loc_6,996,sam_202,202,tester_4,fam_108,entry,topcross,6,13,58.5,G,32.89,G,,,26.5,G,112.16,G,66,G,,,54.8,G,254,G
1311,loc_6,996,sam_148,148,tester_4,fam_125,entry,topcross,13,10,47.75,G,31.55,G,,,26.4,G,97.59,G,63,G,,,53.8,G,244,G
1312,loc_6,996,sam_172,172,tester_4,fam_21,entry,topcross,8,14,52.25,G,27.94,G,,,27,G,100.47,G,63,G,,,54.5,G,214.3,G
1313,loc_6,996,sam_169,169,tester_4,fam_121,entry,topcross,14,9,47.25,G,30.2,G,,,28,G,102.51,G,62,G,,,54.6,G,228.5,G
1314,loc_6,996,sam_162,162,tester_4,fam_40,entry,topcross,19,6,36.5,S,19.13,S,,,27.7,S,80.21,S,60,G,,,52.4,S,145.3,S
1315,loc_6,996,sam_223,223,tester_4,fam_102,entry,topcross,20,8,53,G,32.91,G,,,27.8,G,104.59,G,61,G,,,53,G,249.6,G
1316,loc_6,996,sam_122,122,tester_1,fam_90,entry,topcross,9,10,46,G,28.29,G,,,24.7,G,104.4,G,44,G,,,57.8,G,223.8,G
1317,loc_6,996,sam_236,236,tester_1,fam_50,entry,topcross,13,13,45.5,G,27.1,G,,,24.5,G,100.49,G,63,G,,,57,G,215,G
1318,loc_6,996,sam_094,94,tester_1,fam_77,entry,topcross,11,10,47,G,27.08,G,,,24,G,102.69,G,60,G,,,47.6,G,216.2,G
1319,loc_6,996,sam_237,237,tester_1,fam_50,entry,topcross,3,14,45,G,25.04,G,,,21.8,G,92.28,G,65,G,,,58.6,G,205.7,G
1320,loc_6,996,sam_089,89,tester_1,fam_77,entry,topcross,15,7,45.25,Q,23.63,Q,,,26.8,Q,93.12,Q,64,G,,,53.9,Q,181.7,Q
1321,loc_6,996,sam_232,232,tester_1,fam_48,entry,topcross,12,4,40.5,G,26.28,G,,,23.8,G,89.67,G,65,G,,,56.9,G,210.4,G
1322,loc_6,996,sam_144,144,tester_1,fam_74,entry,topcross,4,11,47.5,G,29.73,G,,,27,G,104.27,G,64,G,,,54.6,G,228,G
1323,loc_6,996,sam_125,125,tester_1,fam_65,entry,topcross,5,4,47,G,27.7,G,,,15.2,G,91.23,G,64,G,,,56.1,G,219.1,G
1324,loc_6,996,sam_115,115,tester_1,fam_70,entry,topcross,9,12,47.75,G,32.79,G,,,27.6,G,107.96,G,66,G,,,55.4,G,249.4,G
1325,loc_6,996,sam_246,246,tester_1,fam_58,entry,topcross,15,2,44.5,G,28.7,G,,,25.7,G,99.95,G,65,G,,,57.5,G,224,G
1326,loc_6,996,sam_234,234,tester_1,fam_61,entry,topcross,4,14,45.75,G,26.94,G,,,24.8,G,93.09,G,65,G,,,55.9,G,212.9,G
1327,loc_6,996,sam_046,46,tester_1,fam_57,entry,topcross,16,12,44.25,G,29.14,G,,,25.1,G,97.95,G,65,G,,,54,G,229.3,G
1328,loc_6,996,sam_244,244,tester_1,fam_126,entry,topcross,12,9,45.5,G,28.97,G,,,25.8,G,101.45,G,68,G,,,55.3,G,225.8,G
1329,loc_6,996,sam_109,109,tester_1,fam_70,entry,topcross,7,13,48.25,G,29.13,G,,,25.6,G,106.13,G,68,G,,,55.8,G,227.7,G
1330,loc_6,996,sam_028,28,tester_1,fam_17,entry,topcross,21,2,45,Q,25.8,Q,,,23.1,Q,90.78,Q,62,G,,,58.2,Q,208.5,Q
1331,loc_6,996,sam_050,50,tester_1,fam_122,entry,topcross,21,6,34.25,S,18.46,Q,,,26.1,Q,77.24,S,53,G,,,54.3,Q,143.3,Q
1332,loc_6,996,sam_243,243,tester_1,fam_59,entry,topcross,16,3,46,G,31.58,G,,,27.9,G,100.22,G,71,G,,,54.7,G,239.2,G
1333,loc_6,996,sam_117,117,tester_1,fam_70,entry,topcross,19,4,43.75,Q,27.79,Q,,,24.5,Q,96.95,Q,62,G,,,55.4,Q,220.4,Q
1334,loc_6,996,sam_136,136,tester_1,fam_80,entry,topcross,7,5,43.25,G,23.7,G,,,23.7,G,88.73,G,69,G,,,58.1,G,190,G
1335,loc_6,996,sam_235,235,tester_1,fam_61,entry,topcross,18,14,43,G,27,G,,,25.3,G,95.58,G,65,G,,,54.2,G,211.9,G
1336,loc_6,996,sam_233,233,tester_1,fam_61,entry,topcross,11,8,44.5,G,29.24,G,,,25.2,G,99.07,G,62,G,,,56.9,G,229.8,G
1337,loc_6,996,sam_231,231,tester_1,fam_35,entry,topcross,4,5,38.75,S,26.86,S,,,23.8,S,96.47,S,58,G,,,54.2,S,215,S
1338,loc_6,996,sam_239,239,tester_1,fam_102,entry,topcross,9,8,42.75,G,29.07,G,,,23.9,G,100.96,G,68,G,,,56.9,G,232.4,G
1339,loc_6,996,sam_038,38,tester_1,fam_112,entry,topcross,19,12,45,G,27.27,G,,,25.6,G,97.68,G,62,G,,,54.5,G,213.2,G
1340,loc_6,996,sam_146,146,tester_1,fam_04,entry,topcross,22,13,55,G,27.65,G,,,24.9,G,102.72,G,69,G,,,56.5,G,218.2,G
1341,loc_6,996,sam_049,49,tester_1,fam_122,entry,topcross,19,9,53.75,G,30.43,G,,,24.4,G,106.43,G,65,G,,,56.4,G,241.7,G
1342,loc_6,996,sam_106,106,tester_1,fam_01,entry,topcross,14,7,102.09,Q,25.05,Q,,,36.2,Q,96.12,Q,64,G,,,54.7,Q,194.5,Q
1343,loc_6,996,sam_062,62,tester_1,fam_64,entry,topcross,8,4,47,G,25.31,G,,,23,G,87.35,G,66,G,,,54.4,G,204.8,G
1344,loc_6,996,sam_068,68,tester_1,fam_54,entry,topcross,21,4,37.5,Q,23.59,Q,,,27.2,Q,82.69,Q,66,G,,,55.5,Q,180.4,Q
1345,loc_6,996,sam_091,91,tester_1,fam_73,entry,topcross,18,3,46.25,Q,25.72,Q,,,27.5,Q,93.86,Q,63,G,,,53.2,Q,195.9,Q
1346,loc_6,996,sam_170,170,tester_1,fam_08,entry,topcross,6,9,49,G,30.09,G,,,26.6,G,107.66,G,70,G,,,54.6,G,232,G
1347,loc_6,996,sam_063,63,tester_1,fam_64,entry,topcross,5,11,50,G,28.69,G,,,26.5,G,98.41,G,64,G,,,53.9,G,221.6,G
1348,loc_6,996,sam_081,81,tester_1,fam_77,entry,topcross,19,3,46.75,Q,26.5,Q,,,28.5,Q,98.58,Q,65,G,,,54.9,Q,199.1,Q
1349,loc_6,996,sam_124,124,tester_1,fam_62,entry,topcross,19,10,-10.35,G,27.72,G,,,23.5,G,102.43,G,63,G,,,57.2,G,222.8,G
1350,loc_6,996,sam_238,238,tester_1,fam_63,entry,topcross,17,7,42.5,Q,20.66,Q,,,26.2,Q,83.05,Q,55,G,,,54,Q,160.2,Q
1351,loc_6,996,sam_017,17,tester_1,fam_33,entry,topcross,4,13,47.75,G,26.71,G,,,26.4,G,98.78,G,62,G,,,54.8,G,206.5,G
1352,loc_6,996,sam_193,193,tester_1,fam_99,entry,topcross,6,8,52.25,G,26.91,G,,,25,G,102.16,G,72,G,,,54.9,G,212,G
1353,loc_6,996,sam_242,242,tester_1,fam_114,entry,topcross,9,7,47.75,G,28.87,G,,,26,G,97.56,G,66,G,,,55.7,G,122.3,G
1354,loc_6,996,sam_082,82,tester_1,fam_94,entry,topcross,10,9,41.5,G,28.53,G,,,24.9,G,104.21,G,61,G,,,56.8,G,225.1,G
1355,loc_6,996,sam_035,35,tester_1,fam_37,entry,topcross,16,5,42.75,Q,23.71,Q,,,27.6,Q,85.62,Q,66,G,,,53.9,Q,180.4,Q
1356,loc_6,996,sam_084,84,tester_1,fam_30,entry,topcross,7,7,41.75,G,23.75,G,,,22.2,G,96.43,G,56,G,,,57.2,G,194.1,G
1357,loc_6,996,sam_245,245,tester_1,fam_58,entry,topcross,16,7,47.25,Q,22.27,Q,,,25.6,Q,91.27,Q,65,G,,,53.4,Q,174.1,Q
1358,loc_6,996,sam_033,33,tester_1,fam_25,entry,topcross,7,2,44.25,G,24.51,G,,,22.4,G,94.25,G,64,G,,,57.9,G,199.8,G
1359,loc_6,996,sam_241,241,tester_1,fam_113,entry,topcross,20,3,42.5,Q,23.69,Q,,,22.3,Q,91.59,Q,64,G,,,55.7,Q,193.4,Q
1360,loc_6,996,sam_069,69,tester_1,fam_55,entry,topcross,10,10,45.5,G,27.05,G,,,21.5,G,105.66,G,68,G,,,56.2,G,223.1,G
1361,loc_6,996,sam_121,121,tester_1,fam_90,entry,topcross,22,9,46.25,G,28.06,G,,,24.6,G,99.1,G,61,G,,,57.4,G,222.3,G
1362,loc_6,996,sam_095,95,tester_1,fam_77,entry,topcross,20,4,41.5,Q,25.21,Q,,,27.8,Q,91.91,Q,79,G,,,52.8,Q,191.2,Q
1363,loc_6,996,sam_247,247,tester_1,fam_58,entry,topcross,8,13,53.5,G,30.32,G,,,24.7,G,104.13,G,68,G,,,55.1,G,239.9,G
1364,loc_6,996,sam_211,211,tester_1,fam_120,entry,topcross,18,12,47,G,29.87,G,,,29,G,99.95,G,66,G,,,53.9,G,222.8,G
1365,loc_6,996,sam_059,59,tester_1,fam_89,entry,topcross,21,9,47.75,G,28.08,G,,,26.2,G,98.67,G,62,G,,,53.9,G,217.7,G
1366,loc_6,996,sam_100,100,tester_1,fam_01,entry,topcross,18,9,46.25,G,28.36,G,,,25.5,G,101.11,G,66,G,,,55.1,G,222,G
1367,loc_6,996,sam_248,248,tester_1,fam_58,entry,topcross,13,11,40.75,G,28.07,G,,,25.9,G,95.78,G,67,G,,,55.2,G,218.5,G
1368,loc_6,996,sam_101,101,tester_1,fam_01,entry,topcross,8,5,43.5,G,22.94,G,,,23.8,G,88.79,G,66,G,,,56,G,183.7,G
1369,loc_6,996,sam_145,145,tester_6,fam_80,entry,topcross,21,7,44.5,Q,29.01,Q,,,29.6,Q,90.91,Q,66,G,,,51.5,Q,214.6,Q
1370,loc_6,996,sam_161,161,tester_6,fam_40,entry,topcross,10,2,46.5,G,28.21,G,,,26.3,G,96.64,G,58,G,,,53.6,G,218.4,G
1371,loc_6,996,sam_168,168,tester_6,fam_92,entry,topcross,9,6,47.25,G,29.7,G,,,29.6,G,93.85,G,66,G,,,54.3,G,219.7,G
1372,loc_6,996,sam_207,207,tester_6,fam_104,entry,topcross,12,7,45,G,29.62,G,,,28.8,G,94.94,G,61,G,,,53.5,G,221.6,G
1373,loc_6,996,sam_014,14,tester_6,fam_10,entry,topcross,22,12,49.5,G,30.74,G,,,18.2,G,99.89,G,64,G,,,52.4,G,226.1,G
1374,loc_6,996,sam_206,206,tester_6,fam_103,entry,topcross,22,2,48,Q,31.34,Q,,,26.1,Q,93.67,Q,62,G,,,53.4,Q,243.3,Q
1375,loc_6,996,sam_222,222,tester_6,fam_110,entry,topcross,14,13,-7.88,G,34.28,G,,,31.1,G,107.18,G,67,G,,,52.3,G,248.2,G
1376,loc_6,996,sam_208,208,tester_6,fam_71,entry,topcross,17,12,53.25,G,28.82,G,,,27.9,G,106.85,G,56,G,,,54.8,G,218.3,G
1377,loc_6,996,sam_072,72,tester_2,fam_53,entry,topcross,11,9,43.75,G,31.42,G,,,27.9,G,102.79,G,62,G,,,55,G,238,G
1378,loc_6,996,sam_064,64,tester_2,fam_27,entry,topcross,10,14,46.25,G,24.02,G,,,26.7,G,90.78,G,65,G,,,51.9,G,185,G
1379,loc_6,996,sam_152,152,tester_2,fam_72,entry,topcross,22,11,46,G,30.18,G,,,30.6,G,99.18,G,65,G,,,54.3,G,220.1,G
1380,loc_6,996,sam_090,90,tester_2,fam_46,entry,topcross,17,8,44.5,Q,29.67,Q,,,27.3,Q,93.82,Q,66,G,,,54.9,Q,226.6,Q
1381,loc_6,996,sam_151,151,tester_2,fam_98,entry,topcross,15,4,38.5,Q,22.32,Q,,,27.6,Q,84.69,Q,63,G,,,44.4,Q,169.8,Q
1382,loc_6,996,sam_224,224,tester_2,fam_79,entry,topcross,11,11,49.25,G,29.53,G,,,39.9,G,101.23,G,59,G,,,56.5,G,222.1,G
1383,loc_6,996,sam_143,143,tester_2,fam_106,entry,topcross,7,14,50.5,G,28.7,G,,,26.6,G,98.95,G,66,G,,,55.2,G,221.3,G
1384,loc_6,996,sam_010,10,tester_2,fam_105,entry,topcross,18,8,44,Q,28.13,Q,,,26.8,Q,91.91,Q,60,G,,,54.7,Q,216.3,Q
1385,loc_6,996,sam_139,139,tester_2,fam_36,entry,topcross,17,4,43.75,Q,24.79,Q,,,27.1,Q,91.45,Q,69,G,,,54,Q,189.9,Q
1386,loc_6,996,sam_096,96,tester_2,fam_77,entry,topcross,9,14,44.75,G,28.16,G,,,29.9,G,91.2,G,67,G,,,54.8,G,207.4,G
1387,loc_6,996,sam_066,66,tester_2,fam_54,entry,topcross,22,10,39,Q,22.27,Q,,,23.4,Q,87.19,Q,53,G,,,55.5,Q,179.2,Q
1388,loc_6,996,sam_105,105,tester_2,fam_01,entry,topcross,20,10,47.5,G,26.07,G,,,23.1,G,100.57,G,59,G,,,53.2,G,210.6,G
1389,loc_6,996,sam_088,88,tester_2,fam_30,entry,topcross,6,2,48,G,28.31,G,,,26.2,G,93.64,G,59,G,,,54.3,G,219.5,G
1390,loc_6,996,sam_111,111,tester_2,fam_70,entry,topcross,13,9,51.75,G,31.89,G,,,26.8,G,106.13,G,62,G,,,56.4,G,245.3,G
1391,loc_6,996,sam_141,141,tester_2,fam_36,entry,topcross,19,2,44,Q,41.63,Q,,,24.8,Q,144.42,Q,67,G,,,54.6,Q,233.9,Q
1392,loc_6,996,sam_204,204,tester_2,fam_42,entry,topcross,12,5,34.5,Q,24.53,Q,,,28.9,Q,84.02,Q,61,G,,,54,Q,278,Q
1393,loc_6,996,sam_104,104,tester_2,fam_01,entry,topcross,22,7,37.75,Q,22.4,Q,,,26,Q,82.42,Q,57,G,,,41.4,Q,174.2,Q
1394,loc_6,996,sam_163,163,tester_2,fam_40,entry,topcross,16,4,37.25,Q,24.05,Q,,,26.1,Q,85.26,Q,65,G,,,51.9,Q,186.7,Q
1395,loc_6,996,sam_076,76,tester_2,fam_31,entry,topcross,8,6,41.75,G,29.61,G,,,28.7,G,94.38,G,63,G,,,44.8,G,221.8,G
1396,loc_6,996,sam_102,102,tester_2,fam_01,entry,topcross,4,6,45.5,S,27.61,S,,,27.5,S,97.58,S,64,G,,,62.2,S,210.3,S
1397,loc_6,996,sam_135,135,tester_2,fam_80,entry,topcross,21,8,41,Q,22.79,Q,,,23.3,Q,91.88,Q,62,G,,,56.3,Q,183.7,Q
1398,loc_6,996,sam_092,92,tester_2,fam_77,entry,topcross,20,6,34,S,23.16,Q,,,19.8,Q,79.98,S,63,G,,,51.8,Q,170.1,Q
1399,loc_6,996,sam_157,157,tester_2,fam_97,entry,topcross,9,11,102.09,G,45.35,G,,,28,G,100.64,G,64,G,,,54.2,G,236.6,G
1400,loc_6,996,sam_178,178,tester_2,fam_32,entry,topcross,4,9,51,G,30,G,,,27.6,G,110.23,G,64,G,,,47,G,228.2,G
1401,loc_6,996,sam_093,93,tester_2,fam_77,entry,topcross,12,13,55.5,G,30.85,G,,,27.7,G,98.25,G,68,G,,,54.5,G,234.3,G
1402,loc_6,996,sam_188,188,tester_2,fam_22,entry,topcross,3,8,45.5,S,28.81,S,,,25.6,S,106.08,S,69,G,,,54.7,S,225.2,S
1403,loc_6,996,sam_133,133,tester_2,fam_80,entry,topcross,8,11,43.75,G,30.81,G,,,30.6,G,95.7,G,65,G,,,54.8,G,224.7,G
1404,loc_6,996,sam_165,165,tester_2,fam_60,entry,topcross,5,10,47.5,G,32.51,G,,,30.7,G,102.96,G,64,G,,,54.7,G,236.7,G
1405,loc_6,996,sam_137,137,tester_2,fam_05,entry,topcross,16,2,-20.12,G,30.32,G,,,26.1,G,96.09,G,62,G,,,56.5,G,235.4,G
1406,loc_6,996,sam_209,209,tester_2,fam_45,entry,topcross,13,8,56.75,G,30.97,G,,,27,G,104.8,G,63,G,,,54.2,G,237.5,G
1407,loc_6,996,sam_173,173,tester_2,fam_20,entry,topcross,18,10,45.75,G,27.61,G,,,27,G,100.34,G,60,G,,,129.6,S,211.8,G
1408,loc_6,996,sam_073,73,tester_2,fam_53,entry,topcross,17,6,43.5,Q,19.14,S,,,24.6,S,80.91,Q,65,G,,,52.3,S,151.6,S
1409,loc_6,996,sam_004,4,tester_2,fam_34,entry,topcross,18,11,48.75,G,29.15,G,,,28.2,G,98.49,G,64,G,,,52.8,G,219.9,G
1410,loc_6,996,sam_007,7,tester_2,fam_18,entry,topcross,10,8,45.5,G,25.69,G,,,26.1,G,94.01,G,62,G,,,53,G,199.5,G
1411,loc_6,996,sam_140,140,tester_2,fam_36,entry,topcross,10,13,44.75,G,30.31,G,,,28.2,G,102.86,G,64,G,,,52.6,G,228.6,G
1412,loc_6,996,sam_058,58,tester_2,fam_23,entry,topcross,7,8,48.5,G,27.43,G,,,25.5,G,97.9,G,68,G,,,55,G,214.7,G
1413,loc_6,996,sam_097,97,tester_2,fam_77,entry,topcross,18,6,28.5,S,22,S,,,30.8,S,77.36,S,59,G,,,51.7,S,160,S
1414,loc_6,996,sam_074,74,tester_2,fam_101,entry,topcross,4,10,44,G,27.85,G,,,28,G,94.51,G,59,G,,,53.1,G,210.7,G
1415,loc_6,996,sam_210,210,tester_2,fam_29,entry,topcross,11,7,44.75,G,26.08,G,,,27.7,G,92.72,G,63,G,,,53,G,198.1,G
1416,loc_6,996,sam_150,150,tester_2,fam_06,entry,topcross,21,12,48,G,29.31,G,,,27.4,G,103.56,G,64,G,,,54,G,223.6,G
1417,loc_6,996,sam_134,134,tester_2,fam_80,entry,topcross,6,6,43.25,G,27.14,G,,,30.9,G,91.19,G,66,G,,,53.1,G,197,G
1418,loc_6,996,sam_175,175,tester_2,fam_39,entry,topcross,20,7,105.1,Q,23.5,Q,,,24.4,Q,88.94,Q,66,G,,,53.3,Q,186.7,Q
1419,loc_6,996,sam_142,142,tester_2,fam_36,entry,topcross,7,10,45.5,G,28.93,G,,,27.7,G,101.12,G,65,G,,,53.6,G,219.8,G
1420,loc_6,996,sam_156,156,tester_2,fam_91,entry,topcross,6,10,47.5,G,30.07,G,,,29.2,G,143.5,G,69,G,,,53.9,G,223.7,G
1421,loc_6,996,sam_184,184,tester_2,fam_82,entry,topcross,15,13,48.25,G,29.37,G,,,28.1,G,99.17,G,70,G,,,55.5,G,221.9,G
1422,loc_6,996,sam_228,228,tester_2,fam_93,entry,topcross,8,2,48.5,G,29.16,G,,,24.8,G,98.24,G,66,G,,,55.9,G,230.4,G
1423,loc_6,996,sam_227,227,tester_2,fam_51,entry,topcross,18,5,40.75,Q,21.35,Q,,,25.3,Q,89.18,Q,61,G,,,53.3,Q,167.6,Q
1424,loc_6,996,sam_065,65,tester_2,fam_27,entry,topcross,20,13,46.25,G,28.66,G,,,25.6,G,95.16,G,64,G,,,54.7,G,224,G
1425,loc_6,996,sam_113,113,tester_2,fam_70,entry,topcross,15,14,47.5,G,24.01,G,,,26.8,G,93.52,G,64,G,,,55.5,G,184.7,G
1426,loc_6,996,sam_155,155,tester_2,fam_91,entry,topcross,13,2,41.25,G,31.31,G,,,29.7,G,95.38,G,67,G,,,54.4,G,231.3,G
1427,loc_6,996,sam_011,11,tester_2,fam_83,entry,topcross,9,2,43.75,G,28.34,G,,,26.7,G,94.53,G,65,G,,,55.6,G,218.3,G
1428,loc_6,996,sam_108,108,tester_2,fam_70,entry,topcross,15,10,47.5,G,30.24,G,,,27.6,G,101.04,G,62,G,,,54.2,G,230,G
1429,loc_6,996,sam_071,71,tester_2,fam_53,entry,topcross,10,12,47,G,28.98,G,,,28.5,G,100.45,G,66,G,,,53.8,G,217.7,G
1430,loc_6,996,sam_009,9,tester_2,fam_83,entry,topcross,5,9,48,G,31.79,G,,,18.9,G,100.69,G,65,G,,,55.6,G,232.5,G
1431,loc_6,996,sam_229,229,tester_2,fam_93,entry,topcross,6,5,41.5,G,24.99,G,,,25.9,G,86.86,G,63,G,,,54.5,G,194.6,G
1432,loc_6,996,sam_190,190,tester_2,fam_75,entry,topcross,13,4,43.5,G,29.45,G,,,29.8,G,97.39,G,59,G,,,53,G,217.2,G
1433,loc_6,996,sam_003,3,tester_2,fam_44,entry,topcross,18,4,45,Q,23.18,Q,,,23,Q,93.85,Q,67,G,,,53,Q,187.5,Q
1434,loc_6,996,sam_158,158,tester_2,fam_97,entry,topcross,15,3,47,G,27.03,G,,,25.5,G,100.25,G,65,G,,,54.2,G,211.6,G
1435,loc_6,996,sam_153,153,tester_2,fam_72,entry,topcross,17,10,44.25,G,33.98,G,,,27.6,G,100.31,G,67,G,,,52.7,G,258.5,G
1436,loc_6,996,sam_128,128,tester_2,fam_96,entry,topcross,3,12,44.25,G,26.07,G,,,29.3,G,99.01,G,63,G,,,53.7,G,193.7,G
1437,loc_6,996,sam_138,138,tester_2,fam_106,entry,topcross,19,14,44.75,G,28.69,G,,,26.1,G,97.19,G,63,G,,,55,G,222.8,G
